p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw
275.917843,69.487152,50.947424,39.918765,41.060298,92.81739,37.28255,52.672317,15.575679,48.487804,94.240285,104.417313,83.246257,137.304645,10.788915,101.611502,72.510946,4.409535,7.707081,2.141466,38.818429,5.95249,32.371977,22.947986,4.181076,9.596961,19.521316,14.684977,20.609165,13.532724,19.985581,17.256577,29.990271,11.164816
295.491956,67.637025,46.831886,34.744232,39.680598,82.972666,34.910174,50.524664,20.233999,45.087648,78.176955,114.0441,115.099427,136.728443,10.247804,90.226467,63.257696,4.568534,8.30564,1.982747,43.647715,5.433489,26.729215,19.681163,1.605062,8.585438,29.639492,18.061673,27.933096,16.754437,20.447582,15.120603,21.205495,11.825852
283.847577,74.895833,52.334249,38.264014,33.849337,71.928467,27.9411,39.490163,29.228448,41.738384,62.838293,132.085801,186.727665,104.175107,7.822455,77.397245,52.041742,3.831529,6.528572,2.557815,51.793178,5.738788,26.223377,8.028961,2.218354,7.889675,21.154092,24.343908,29.379336,20.808687,18.744478,2.749389,5.364199,6.531263
259.630424,90.751091,63.137831,46.42006,37.086398,58.156298,22.929407,32.766081,55.898502,35.364159,59.293857,191.671071,263.928004,97.354591,9.930952,61.583878,36.41905,2.698009,4.771919,3.839109,96.882653,6.532466,8.904133,1.390009,3.666978,4.130021,4.267596,18.271688,15.07984,15.251443,14.48552,1.761561,2.718571,1.08325
188.496449,115.565049,86.928365,66.013612,48.399474,42.531631,27.087651,40.192571,68.808134,28.152481,74.443389,278.583836,276.764132,126.985464,13.369796,43.882682,35.488379,2.597255,5.753515,7.270688,157.777359,11.622684,0.339006,0.438125,8.201245,0.152699,0.0,4.503662,4.013601,3.60393,2.281799,1.50376,1.026863,0.0
141.154845,126.659956,111.542737,94.927401,79.125459,40.644085,40.421709,61.521815,70.321988,29.075533,113.055303,302.482296,275.075582,188.538914,25.815505,41.247695,50.607673,3.773901,8.360323,9.864825,179.804145,23.434736,0.0,0.0,0.472141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.96634,128.10199,117.936002,104.784937,106.875776,49.20285,67.39526,109.837885,69.826572,33.220254,186.804924,305.950811,275.697576,344.65446,48.798049,51.174753,67.950288,4.860426,12.920213,10.365766,183.089084,28.805742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.356266,127.774329,118.433798,105.829218,115.73698,57.625252,105.202572,182.90218,71.570412,36.236699,263.601466,307.479477,283.334155,507.472708,58.53132,61.132063,102.542547,7.893607,23.516636,10.344762,186.704501,29.68214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315.045395,127.90566,118.364974,105.61751,116.890405,62.803339,125.244795,223.209976,71.714618,40.976266,288.038534,307.71848,283.990594,551.135665,59.327117,66.127207,155.068495,12.860067,31.560536,10.365089,187.44317,29.683878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348.829119,127.661316,118.434321,105.836297,115.196201,89.400757,125.278613,219.351695,70.782104,51.854427,286.469262,307.514576,283.285795,527.596949,58.968935,95.475495,173.231497,15.693217,32.435105,10.405106,185.693654,29.142235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436.194848,127.216228,118.286901,105.861309,116.015516,138.405418,127.029438,223.814268,71.168472,59.623753,289.822682,308.040614,283.145613,536.13013,59.343818,157.978846,179.630447,16.584676,32.912933,10.517949,186.97433,29.544236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532.128824,127.270848,118.235867,105.787353,117.182007,158.321426,131.931894,237.839501,68.998791,60.179951,296.490382,307.477604,273.618951,560.928595,59.821537,187.582005,184.014496,17.307828,34.681959,10.261015,184.039773,29.542874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580.116848,127.827885,118.421769,105.895385,117.177532,165.789933,134.031746,243.607606,63.960269,57.09817,298.376023,304.672667,254.967781,567.766678,59.47041,200.66309,186.151452,18.041497,35.696474,10.044083,175.98305,29.037653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592.591711,128.101559,118.332897,105.702999,116.734461,167.144457,135.084121,246.422847,57.220078,54.042945,298.974151,299.032923,233.990402,568.360564,57.869941,203.576433,186.78782,18.565841,36.129647,9.814953,163.474039,28.119033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595.607843,127.797063,117.367825,104.543409,115.903034,167.607718,135.046472,245.912709,52.832144,49.63435,298.033576,290.785863,217.520271,564.049677,55.616838,205.688925,186.573247,18.789381,36.173193,9.224723,152.395884,26.977706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595.915799,125.654512,113.478017,100.250971,113.737306,166.518046,133.281928,240.291326,45.111569,44.624866,293.551448,271.432608,188.862203,551.114262,52.157076,205.963869,186.750894,18.857498,35.774313,8.620028,132.180192,24.598005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595.208034,120.124015,104.749361,91.083248,109.333743,165.897213,127.902048,224.005971,37.160483,43.286149,280.179152,242.31292,154.349566,517.576191,46.888719,205.696838,186.146867,18.380363,34.06321,8.004184,110.399205,21.886034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588.301216,110.253721,91.550294,78.022623,100.937074,166.948571,118.62236,199.77738,31.046248,46.6052,253.633336,203.97782,131.026287,466.120047,39.050072,206.066231,181.460874,17.310905,31.284596,7.164051,88.522712,17.426328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568.824499,93.456312,73.427097,61.755637,83.980663,167.633274,100.64245,160.090164,24.809955,51.566792,212.883653,157.045628,105.094912,375.945918,27.077781,205.318907,167.334987,15.799766,26.720399,6.086851,67.447648,12.417623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518.203184,71.765746,52.529629,43.471692,62.495953,166.310985,78.459907,118.112965,26.340059,56.4142,167.739493,124.498323,125.265445,269.053714,16.577568,201.74149,145.781064,12.837271,19.376714,5.021842,57.986096,7.981197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399.642579,55.794351,37.474868,30.203391,44.856256,160.776005,57.709866,83.24636,32.986265,60.012513,119.049179,117.421687,147.010423,181.556865,14.160053,192.167104,119.737971,9.490246,13.347326,6.465699,66.196462,5.463772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.243088,51.621016,30.988625,23.796808,35.397869,148.885726,38.41905,53.864021,37.795032,60.183297,74.787805,135.256504,165.419918,115.030617,12.325313,173.904547,88.156807,6.920002,9.115492,6.959405,77.184964,5.765829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.630322,60.637132,34.029843,24.734198,29.35625,126.527629,23.939695,32.77393,36.75441,57.023931,43.899771,160.486711,167.304822,69.680398,13.105001,142.822428,58.659296,4.817305,5.981945,6.780634,81.658767,6.628,8.73896,2.293566,3.050068,1.223007,0.105529,2.534458,9.276967,3.474234,2.67306,3.873353,2.560541,0.651487
99.686197,76.962362,46.115517,33.573536,32.711698,94.988286,16.439539,21.923916,30.367723,50.102468,32.481013,180.390036,143.989666,54.642646,15.571201,103.658372,35.222165,3.122269,3.815917,6.373783,79.021447,9.552671,17.844338,11.161461,12.267153,2.882662,3.163532,12.520504,33.328306,14.837841,9.831093,32.177074,23.379879,3.407884
96.807105,92.394229,62.525447,46.753452,42.251284,66.825424,14.504307,20.608197,29.303273,40.772648,33.169307,195.460319,133.929495,65.028937,19.353768,71.438724,20.267531,2.537811,3.566901,5.476754,80.95027,12.016927,17.453217,24.328658,21.551237,4.223998,11.490587,26.714978,53.122719,29.298922,18.343156,99.706088,68.569827,9.012059
111.396755,101.065385,75.702082,58.994084,59.075477,48.090186,23.747271,37.437835,30.64773,32.229031,56.428203,196.053401,141.962755,132.852446,23.086541,50.907195,20.980384,2.640294,5.718867,5.188725,81.376345,12.454139,16.901312,44.527427,19.186974,5.936076,46.199449,25.198112,26.994942,21.596769,15.331099,122.094569,97.236161,20.98365
117.637162,100.744112,77.915044,61.543966,65.605579,32.663101,31.971383,50.953311,32.281873,23.135434,77.807599,184.958361,151.763857,176.239088,24.390487,34.16263,27.421018,2.88971,7.595942,4.767719,79.556299,12.210421,36.484752,44.457299,15.807686,10.92736,54.233434,17.222102,15.482601,14.703901,16.184196,95.199919,76.437822,24.193141
117.961552,96.100166,72.044134,55.592869,58.384283,25.218562,32.385229,50.070658,36.931648,18.612525,83.017017,184.318317,168.628787,152.766175,20.525029,25.838681,37.355102,2.79695,7.075758,4.111548,85.68486,11.268658,35.684853,22.7558,16.581361,11.873411,31.047591,10.368791,11.48691,8.983968,17.653332,49.103256,43.946361,11.90151
130.453955,96.988756,71.10302,54.930427,60.451852,31.211995,37.925954,59.800108,38.519692,23.404922,88.88777,198.586706,170.496488,170.904376,18.987515,31.304899,49.020713,3.852172,9.008274,4.080886,92.457146,12.057803,11.910512,11.958894,9.251453,2.747314,7.838003,3.567536,6.811858,3.353707,5.365344,20.121783,23.581285,4.320646
161.844233,97.370445,70.761783,54.544841,60.980574,41.172049,42.432828,67.975076,38.52017,29.854155,90.737216,202.809325,162.629637,191.645548,17.309788,41.29247,55.346845,4.838773,10.571011,4.865628,96.275675,11.707624,0.0,0.08949,0.519544,0.0,0.0,0.0,0.0,0.0,0.0,0.493393,0.265384,0.0
200.266921,102.174679,76.543556,59.889425,64.691479,54.234394,45.788158,72.264832,33.874304,36.172821,104.069826,207.260452,141.167269,203.865698,17.753814,56.119974,61.926564,5.20225,10.54568,4.772359,91.911757,12.685047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.253754,103.77555,80.266884,62.709719,66.357831,68.084587,51.304361,79.774332,27.874171,41.492691,115.205156,190.238924,126.238696,226.109486,19.637048,71.575771,72.337236,6.377912,12.989958,4.330064,75.755573,11.629593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.439879,107.080398,85.593108,68.309353,67.127009,75.36712,54.623292,83.920923,26.698675,44.204374,127.720355,190.195367,117.525476,235.150496,19.967367,80.296475,80.772536,7.1019,13.989485,4.310083,74.318644,11.206736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274.498511,105.053106,84.515702,67.466538,60.947646,79.35834,52.225337,78.153606,24.864935,45.558857,123.514011,175.231732,107.448348,212.429111,18.779899,84.895347,84.851305,7.050688,13.498378,4.078695,68.458059,9.802644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.457559,101.14319,81.567768,64.65138,54.805499,80.057542,47.387412,68.930954,21.882844,45.946851,117.057197,154.648943,94.466749,189.122607,16.275428,85.741115,80.624322,6.450772,11.585732,3.869197,59.647947,8.250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.642747,100.282222,81.544724,64.642408,50.075572,81.82558,44.089284,62.523,19.748873,46.494009,123.460626,144.152896,88.039466,168.578498,14.511603,87.77052,82.129084,5.968786,10.024696,3.625774,53.90389,7.444372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.323008,100.897916,82.709632,66.277601,49.424059,79.892845,45.169137,63.70346,17.589006,44.631548,137.518386,139.32285,80.445989,167.981897,12.984259,85.995382,86.425238,4.969103,8.823159,3.209118,49.252668,7.211231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.535204,98.374149,80.449379,64.283606,46.39693,75.216659,43.036517,60.282088,15.140739,42.37325,137.077538,128.92034,68.406534,153.625602,11.657508,81.330706,87.318185,4.288696,7.93977,2.651554,43.528443,6.980022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.946177,94.406501,77.122884,62.162541,46.391084,73.093659,44.683047,62.595807,12.317294,41.165042,144.474076,115.900849,55.880228,159.210389,10.178753,79.272776,89.469583,3.953211,7.560676,2.186902,37.278688,6.530832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.909378,87.142799,70.858908,57.487089,44.159392,75.242671,44.907497,62.907795,10.083208,41.819515,140.330619,99.851256,44.024537,156.350718,8.819583,81.865476,89.068502,3.790998,7.333657,1.72511,31.536981,5.901025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.126545,78.229465,63.230064,51.968246,43.619496,72.594418,45.031235,63.768124,8.145707,40.605589,134.507109,85.612315,32.959204,157.79649,8.090557,78.605238,85.028012,3.668479,7.382123,1.385925,26.769396,5.479751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.064801,64.614473,51.899698,42.859577,40.742653,70.900624,43.153325,61.819081,6.318336,39.988369,117.046457,68.21703,23.77812,151.981486,7.217107,76.430002,75.910613,3.617715,7.331348,1.16439,21.816438,4.717795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.39147,50.321806,40.15918,33.518267,36.98228,64.682397,37.78569,54.326483,4.733134,37.972248,94.265052,52.316558,16.663319,134.425894,6.55818,68.86895,60.460123,3.331705,6.650548,1.007297,17.224849,4.141876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.956921,35.3999,28.513857,23.966352,33.247859,61.98075,32.37077,47.433698,2.88368,37.453022,71.055995,36.424656,9.493049,120.211676,5.886619,65.273436,45.721195,3.207076,6.294691,0.799494,11.807227,3.555063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.609488,20.172916,16.649727,13.784929,27.726824,53.477575,25.691268,38.921005,1.598168,35.108371,43.641626,20.14266,4.866984,102.544651,4.833485,55.201475,30.415445,2.984543,5.833701,0.583116,7.031182,2.619191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408.823144,11.123657,9.415024,7.344865,22.064173,40.491302,18.901963,29.307018,0.991626,30.35021,25.818956,10.036962,3.41071,82.425522,3.874121,40.439946,20.42342,2.697579,5.118566,0.388825,4.047399,1.833191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438.665383,6.811006,6.057319,4.086659,16.646435,24.250409,13.542947,21.087137,0.718387,22.049795,19.662245,4.114939,3.664174,64.366288,2.818256,23.654249,17.868441,2.260713,4.173013,0.242153,2.134909,1.165082,4.497753,2.516391,0.413317,1.192283,0.90266,1.421159,2.559496,1.132392,1.048203,3.91758,2.979163,1.10171
425.033535,6.495165,5.965005,3.593557,11.030335,17.081428,9.906403,14.255341,0.374363,16.092493,22.188662,1.703838,3.412697,43.913951,1.959855,17.124839,21.421162,1.873255,3.174261,0.141212,0.82186,0.627761,15.673037,11.686712,2.632455,4.815546,6.637776,6.232227,9.170783,4.872127,5.689824,11.356036,13.301458,5.563668
376.005677,10.7361,10.138229,6.277483,6.539736,24.252542,9.029742,11.122595,0.172245,16.079548,30.206117,1.549149,3.625076,28.553428,1.145691,25.529804,31.758924,1.227124,2.059901,0.075957,0.324935,0.266881,24.934494,19.810107,4.718295,8.432013,12.566642,11.332398,14.922797,8.552671,10.396731,17.765565,22.369392,9.781833
323.489137,20.646712,18.820269,12.747397,5.601113,40.147589,10.805059,11.798937,0.452968,20.42359,47.698916,6.11746,5.744764,23.603495,0.825578,43.840398,46.483406,0.780954,1.405985,0.139448,1.169745,0.211574,29.018202,23.103955,6.041727,10.777235,18.897969,12.616055,17.265938,10.526912,14.015808,20.355844,26.49356,12.375788
291.462488,36.800568,31.81209,22.78696,9.113424,60.539673,16.839433,19.056152,1.584279,29.125877,72.993562,18.870342,11.44227,34.92737,1.075412,66.786203,62.020152,0.694508,1.421539,0.326425,4.584504,0.590887,24.296956,20.369481,5.872223,9.19649,21.267272,13.403149,17.394015,10.554232,14.198075,18.690659,25.274584,11.322838
274.858968,57.759596,47.327107,35.269254,17.57544,72.744577,26.090768,32.82584,3.68652,37.004896,94.341941,41.670597,21.968076,67.287536,1.957279,79.401521,70.187386,1.114533,2.456678,0.594456,11.09039,1.617073,17.007522,13.801096,4.26682,5.80616,14.998671,9.884878,15.023662,7.257525,9.578942,12.41777,17.942363,7.719301
269.348337,77.334576,61.759333,47.592744,30.785733,76.096861,36.111775,50.239537,6.697498,41.492256,110.343927,75.493412,36.014207999999996,117.717523,3.441572,82.161826,72.678497,2.02476,4.548563,0.879887,20.593201,3.504635,7.227513,5.773618,1.760407,2.140496,5.519569,4.072231,7.558631,2.80605,3.211231,4.31218,6.878587,3.099241
291.467974,91.207392,72.415636,56.648982,43.777536,78.310241,43.185961,63.773036,10.075494,44.32078,115.872242,113.899839,52.580919,163.464402,5.525437,83.468509,73.219502,3.381808,7.345009,1.102934,31.582379,6.019704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.907962,100.092314,80.091646,63.724633,53.597474,80.917796,47.510213,71.594907,12.88516,45.369362,119.989752,142.144044,69.18217,194.072725,8.083912,86.02534,74.394679,4.410749,9.48953,1.222355,40.341614,8.133525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394.178852,103.113,82.968465,66.085306,56.703598,84.602855,48.838113,73.457126,14.864784,46.224299,121.227259,153.114643,82.573187,202.559627,9.928263,90.262777,75.944073,4.870635,10.361166,1.315635,44.786765,8.627345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442.75499,104.830926,83.923108,67.047539,56.857695,88.714488,48.408706,73.079691,16.133878,46.961378,118.172653,163.886165,92.838028,201.156087,10.587201,95.09398,76.245729,4.906894,10.425134,1.381737,48.004614,8.831701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472.350995,106.802212,85.291548,68.427499,58.70023,92.156341,48.868275,74.451133,18.503975,47.80217,116.038486,178.006136,106.958328,204.494476,12.758905,99.359543,77.114355,5.06003,10.72884,1.526797,53.843486,9.414263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493.839103,107.934146,86.298328,69.68232,62.079438,95.241924,51.678475,78.21529,20.534389,48.3596,122.848543,186.114302,118.237348,216.164213,15.269998,103.284726,82.659615,5.251331,11.162293,1.855968,58.880422,10.182459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510.922295,106.651929,84.72319,68.320037,61.706079,100.632091,52.405372,79.499617,21.774047,49.709548,125.408285,185.975117,125.708071,215.52248,16.656451,109.919103,88.399495,5.635121,11.489888,2.160154,61.169352,10.126508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514.658047,107.930172,86.316461,70.198155,63.760847,102.258734,54.30792,81.656579,23.142125,50.153003,131.968143,190.656456,131.076054,223.516887,17.164369,112.136794,91.412488,5.634262,11.5387,2.454886,64.287569,10.519221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512.894696,109.753109,89.010394,72.916566,65.861804,105.685738,57.298253,85.891971,24.761683,51.236112,143.667856,195.610941,135.327711,234.711609,18.184579,116.184176,98.235184,6.06785,12.235803,2.819077,68.147509,10.887001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512.718349,112.768086,92.965587,76.759031,68.011893,109.145565,59.809851,89.351981,27.634507,52.084909,152.155819,208.492694,143.116648,243.93996,19.998793,120.536459,103.168853,6.588539,13.34786,3.24856,76.139823,11.437367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511.533872,115.597552,96.959797,80.678234,70.350054,111.702232,62.490471,93.009199,30.58528,52.714721,161.324474,219.500025,152.82722,252.536588,21.838745,123.672811,107.50679,6.983031,13.95647,3.869359,84.257423,12.212008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508.556735,118.159232,100.772647,84.535949,72.879402,112.816758,65.397919,97.874805,32.046495,53.076662,171.26185,228.89988,158.350097,263.453815,23.116127,125.252946,111.400813,7.234103,14.494026,4.470547,89.30653,12.865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.060003,119.802358,103.053997,86.818478,74.961637,113.689406,67.393494,101.2488,33.876179,53.301923,176.040391,236.311683,164.80218,271.950067,24.712957,126.183535,113.278824,7.506885,14.999172,4.785613,94.470212,13.503402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.137712,120.989937,104.661768,88.535503,77.896268,115.052988,69.594598,105.698797,36.966133,53.703953,179.480897,244.583627,176.609861,281.741744,26.884095,127.787552,115.330804,7.955493,15.935366,5.221371,102.053533,14.439996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465.745934,121.754203,105.699899,89.690438,81.053033,117.552137,71.685732,109.818272,40.410943,54.927672,182.342157,252.204722,189.06148,292.496371,28.968186,130.366354,115.621882,8.586149,16.787219,5.890661,110.00465,15.576927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453.450118,122.318557,106.397675,90.489661,83.261004,111.866548,72.976293,113.252458,42.456612,53.70361,184.123868,257.372132,196.38273,301.839943,30.603777,123.249123,115.838309,8.625846,17.43219,6.34677,114.927063,16.413097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441.433646,122.454382,106.711681,90.77844,84.167087,109.847744,74.021239,114.812159,43.290795,53.429276,184.929854,258.629608,198.58276,307.833242,30.914442,120.456935,116.391401,8.846468,17.943867,6.287191,116.655802,16.62522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426.444181,122.778097,107.249694,91.232974,81.686669,107.201253,73.107311,111.549677,42.89389,52.645633,188.059842,258.876492,200.553947,298.471388,29.267451,118.175372,118.07329,8.435316,17.100621,5.988275,115.151436,15.86438,82.655973,79.463547,27.194398,33.388094,95.985599,50.813115,55.757931,47.227043,74.247331,32.596821,102.038421,42.809146
403.916012,122.890263,107.420763,91.447943,80.042748,97.870116,72.239196,106.118224,44.521917,49.591169,197.840948,260.745942,209.379301,286.510552,27.558571,108.405555,119.754613,7.351148,14.892402,6.078851,116.65569,15.703417,190.810926,189.21505,77.660811,73.763961,215.280815,108.248635,125.652083,99.561041,157.494609,96.774815,253.446236,99.429705
